x,y,z,qx,qy,qz,qw,Result
0.6395683429596708,0.45107903845273345,0.9082511695745732,0.3575617670506343,0.10999183040159949,-0.8863983994614751,0.27267060241373436,1.0
-0.03822604742753,0.31638969127081884,0.9740419274192864,0.39741830954033036,0.4476875831519888,-0.5317758899539545,0.5990399969929527,0.0
-0.423990167379914,-0.8606342431316043,0.990636621964666,-0.2158620091381521,0.3506027923899678,0.47778476640646605,0.7760173915377905,1.0
0.9619089171066897,-0.6890249809524198,0.5523994621517381,-0.19897750424863525,0.0630839182221471,0.9322412406743621,0.29555818589687516,1.0
0.9581341828940457,0.742598344575609,0.9174713716926798,0.2737357357892575,0.10633814311535823,-0.8910371319129496,0.346141265703811,0.0
-0.5952616357112595,-0.13834868182784255,0.7135980927498143,-0.04958865378626215,0.3906602609768861,0.1157501000946339,0.9118812643306253,1.0
-0.5973068407121387,0.8794079781677429,0.7572541483655502,0.15544806343182896,0.277618422346482,-0.46317002948857683,0.8271864571743758,1.0
-0.6117562571278241,0.8097968249301737,0.5885435034796422,0.11584049035704122,0.2291240325741633,-0.43606874850745514,0.8625121477787636,1.0
-0.6004917129671818,-0.7064644484160765,0.7663813951858871,-0.1453087049590279,0.33024414662323204,0.3756143855159267,0.8536615355500775,0.0
-0.1676386507223373,0.3764269726423892,0.608420229148747,0.23190221038895395,0.376475530778955,-0.47041084817562473,0.7636760919788643,1.0
-0.38849616377373786,-0.22549197971610835,0.9226020171252146,-0.1597897771147222,0.5268018251689593,0.24232021163609802,0.7988917192967502,0.0
0.12307347605803365,-0.042382503883633627,0.9883269813771397,-0.6453988608284676,0.08449447602276287,0.7527347094536174,0.09854669526033454,1.0
0.11466780348964312,0.5047061671550916,0.8665607734466749,0.3679468678068738,0.27384608926840687,-0.7128471667744103,0.5305396674002867,0.0
0.7624117356949829,-0.7058418873425165,0.9177544991456403,-0.34329790976838864,0.13573372610295467,0.8642650204781945,0.3417146106397699,0.0
-0.08888244520862121,-0.08159047164716382,0.5082874764070162,-0.23980326911794914,0.5952745033845812,0.2865649252475282,0.7113530778442329,0.0
-0.5927823095133007,0.7687541019052613,0.7590764886985452,0.14978954631257854,0.28274602616060457,-0.44352177758623185,0.8372014150206674,1.0
-0.46601160754641313,0.5957242500747859,0.6946799634331777,0.15178274620478074,0.30348251420655503,-0.42077249762784,0.841314962879796,1.0
-0.9629341949861667,0.06893397370488952,0.40196032362592504,0.00505882052601133,0.1794521288005483,-0.027721360361419433,0.9833630397689093,1.0
0.8911878861800371,0.2438167970970495,0.7764957893237342,0.3597934943780789,0.03802407112214489,-0.9270939016794854,0.09797810412137163,1.0
-0.12447877445859179,-0.9076299548030429,0.4037027497523907,-0.10804921084568003,0.13203664395909728,0.6240200100843313,0.7625553879568325,1.0
0.37751050725093016,-0.5254549694163273,0.5912117977733627,-0.28714116899778375,0.15394906550962825,0.8332339370843045,0.44673352279215367,1.0
-0.21328731372911047,0.9758924473441979,0.7976115859437642,0.2159197968459889,0.2636613129965021,-0.5956568697807382,0.7273611529645779,1.0
-0.04570339337324114,0.48887882309927577,0.4072661742755286,0.20401959924743837,0.24266286326574416,-0.6103334825705533,0.7259364834252963,1.0
0.7623727994070508,0.9181824340523448,0.791235203012426,0.230326541836352,0.1033441666404209,-0.8828183896317466,0.396107760937745,1.0
0.07727301966863509,-0.3769487967924594,0.9812004262395593,-0.4205913091074781,0.3739755717300247,0.6177133810183413,0.5492498533120865,0.0
-0.3811612342369366,-0.43622312604535396,0.6146005487041504,-0.15872215294730552,0.3338391518255836,0.39897178695099034,0.8391544625927224,1.0
0.8637329225482204,-0.35445637513640604,0.5079084203395838,-0.21145661175931202,0.0494639598679958,0.9504768613304808,0.22233567885700845,1.0
0.9888099469410321,0.6619552930679966,0.8860137036398694,0.3314836387869179,0.1031057559165005,-0.895491567354312,0.2785366279518529,0.0
-0.39953693787225575,0.5658470693696267,0.7414387112103793,0.181058011194854,0.345594151703912,-0.42729516435542053,0.81559887285889,0.0
-0.7404183287829955,-0.021069984596587377,0.9019833125074159,0.006867188259131828,0.3914805868764643,-0.016138591018437252,0.9200192050735748,1.0
0.15813325999208483,-0.4681287840513655,0.5979840816997478,-0.32082720141339843,0.23291867219807147,0.7429130520959387,0.5393505316584302,1.0
-0.10580533655282709,0.5227358790486203,0.8426207254956183,0.2703467720069202,0.354964487132236,-0.5422407909547261,0.7119605047790082,1.0
0.6311070116059503,0.6936488338282516,0.6217445883459805,0.28603637498165696,0.1393885322779027,-0.8522221472494533,0.4152968107201114,0.0
-0.5675166793985669,-0.1248801892181648,0.7329588203095105,-0.04889343663935445,0.4422810593080079,0.09840131658259973,0.8901202600355701,1.0
0.6151066309091735,-0.14717453011494097,0.9143411252688807,-0.46228327835189115,0.06302962321119103,0.8763810317790254,0.1194894317168434,1.0
0.7480971654407027,0.8115016903850827,0.7418306919586228,0.27883295713704614,0.13620545588700833,-0.8541688717250486,0.41724788121305034,0.0
-0.8737632237681112,0.7864522396832179,0.47958653437194665,0.07388421501456782,0.1882294340151797,-0.35783413223265764,0.9116279596147253,1.0
-0.7197302195478463,0.4960875500634885,0.5817719304686239,0.07829296695709739,0.27299398844779493,-0.26432904060480245,0.9216694916776648,1.0
0.8378857345395025,0.053749152417769785,0.9791691904406855,0.4188842249005014,0.0020749459318724957,-0.9080261392163587,0.0044979138186653075,1.0
0.34824730867070897,-0.936924118168234,0.9918324863740636,-0.3209870532771703,0.23937741695104017,0.734560557939689,0.5478015613355076,1.0
0.3528693565072185,-0.8359671015800609,0.804091571991828,-0.3124596505193552,0.2204254377554176,0.7550336589990537,0.5326403730155608,1.0
-0.6562088788048002,0.8079469854687467,0.9129752941785089,0.12720387590926727,0.29958039829603483,-0.36955438488146947,0.8703449405410063,1.0
0.3171446355638483,-0.005624973183708359,0.537669321338057,-0.46778054136359987,0.012940849108096371,0.8834119274673765,0.02443902523247941,1.0
0.8404328013734972,-0.23423992371412172,0.5189943975538696,-0.22607386099505047,0.028614908192167856,0.965982626639677,0.12226758128896947,1.0
-0.13763970953289117,-0.6227029335268193,0.7094881877322168,-0.24795991821640617,0.3281960041031605,0.5494581097930559,0.7272544585160503,0.0
0.07170220359525259,0.8048365645791686,0.6463400845555192,0.2352222523912259,0.22225925312375647,-0.6877378349131852,0.6498368924659426,1.0
-0.9074478793049214,0.6773519908539205,0.652626350023106,0.0682103828867539,0.2328370668383755,-0.2727375357598194,0.9309932763238441,0.0
0.8646436498914427,0.03749293254112107,0.48954747923297703,0.2041358687693198,0.01075212182184265,-0.9775284886438671,0.051487793191787395,1.0
0.13905448829528644,-0.7473773851308227,0.9764647646118456,-0.35948126039294664,0.297551045851456,0.6813227264254532,0.5639467536879615,1.0
0.9118319491447762,-0.035677169074285864,0.49291535060808,-0.2612952774974257,-0.005931872387743709,0.964992057912636,-0.021907053956535204,0.0
0.795090664401283,0.049237191805678426,0.846894333701872,0.3484394260282897,-0.0038335517834248854,-0.9372667366845673,-0.010311865711976651,1.0
-0.7539780625120303,0.705956358363973,0.5035717694699258,0.07762703335488853,0.21760303782504634,-0.32690703742901445,0.9163813346534376,0.0
0.023402734022678118,-0.7765313483780767,0.8807961910523057,-0.27622833293402654,0.2554393000483735,0.6802497878840681,0.6290539707838797,1.0
-0.06436073057081093,0.1808797439826597,0.4956206813031386,0.3187642321921263,0.41864239560684713,-0.5151545684055944,0.6765675720328089,1.0
0.6058118830374102,0.2390077498533496,0.45501776449405534,0.2539556841241525,0.05628435290736149,-0.9427015450991381,0.20893151745615376,1.0
0.46163753091823456,-0.5719741235713938,0.843082402900641,-0.39242340691638694,0.1990083697181966,0.8008973285157698,0.40615638325963127,0.0
-0.7952944709891703,0.02064452316447407,0.4142027594789097,0.014125633461578467,0.2630865431305472,-0.05172046771329389,0.9632813350846398,0.0
-0.16267220632897228,0.2856286116900786,0.9182621912162005,0.3141028302780011,0.5058031486635507,-0.4238520695107554,0.6825335229751262,0.0
0.9067152964798664,-0.7974203869233765,0.6881060308146244,-0.23284649773242644,0.08733778752530162,0.9068872315353651,0.34016197412710536,1.0
-0.5558781486989055,-0.9714945660040446,0.9970976132082116,-0.16470275679528878,0.30649470889285596,0.44378017230793243,0.8258287679604394,1.0
-0.4809795367319274,-0.7407969048889766,0.6460963089809221,-0.14226691466628896,0.2688700057503555,0.44552933096340186,0.8420051426508286,1.0
0.2796887647546775,0.4145081695743733,0.7824961701728284,0.43069602300862575,0.24338898573044085,-0.7566061056787432,0.4275627886513361,0.0
0.40886286334418087,-0.4031651018221276,0.4589738679997172,-0.3223174367316419,0.12011112823410763,0.8798733808530794,0.32788354719205665,0.0
0.9304933478655737,-0.8532115888349683,0.41683340414796743,-0.14611039253429722,0.06127624971251584,0.9105366566413574,0.3818638125392637,1.0
-0.4820209753802809,-0.26968324116758513,0.9575139587553086,-0.1407434456597259,0.5061700103066875,0.2279421648303146,0.8197716588553335,0.0
0.2850407844674081,-0.5240417468885199,0.8779984301686963,-0.38482388591601996,0.21666600061768854,0.7818009748981293,0.4401745752007542,1.0
-0.493137036301768,-0.03605991533586117,0.5660455755702566,-0.02552483110084508,0.39965589723543804,0.05840298448203355,0.9144466841789093,1.0
-0.3663082807478226,-0.06473519960460483,0.4270008229357546,-0.01791484080594392,0.37676485854743647,0.043987247094938,0.9250904939170205,1.0
0.07227056582015146,-0.13360553494912475,0.6926538374468254,-0.5615560299336771,0.3037055119964779,0.6770169289676043,0.36615005819931,0.0
0.1552680123402017,-0.25160081736954765,0.882393883311344,-0.5020355319768127,0.2742090205678331,0.7198482438663363,0.3931771146373349,0.0
